numero_de_cliente	cantidad_votos	detalle_modelos
1436194397	3	V3_1s + V3_2q + V3_4q
1436289931	4	V3_1s + V3_2q + V3_3q + V3_4m
1436357608	4	V3_1s + V3_2q + V3_3q + V3_4m
1436399982	4	V3_1s + V3_2q + V3_3q + V3_4q
1436426012	4	V3_1s + V3_2q + V3_4m + V3_4q
1436444030	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1436475098	3	V3_1s + V3_2q + V3_4m
1436811504	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1436813476	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1436877217	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1436906747	3	V3_1s + V3_3q + V3_4q
1436913528	4	V3_1s + V3_2q + V3_3q + V3_4q
1436932204	4	V3_1s + V3_2q + V3_3q + V3_4m
1437017892	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1437099711	4	V3_1s + V3_2q + V3_3q + V3_4q
1437101684	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1437168191	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1437278243	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1437281667	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1437294280	4	V3_1s + V3_2q + V3_3q + V3_4q
1437655417	4	V3_1s + V3_2q + V3_4m + V3_4q
1437846630	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1437958945	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438007075	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438009116	4	V3_1s + V3_2q + V3_4m + V3_4q
1438044778	3	V3_1s + V3_2q + V3_3q
1438136153	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438275223	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438284053	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438355009	4	V3_1s + V3_2q + V3_3q + V3_4q
1438420133	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438548921	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1438866522	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1439066993	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1439081220	3	V3_1s + V3_3q + V3_4q
1439131169	4	V3_1s + V3_2q + V3_4m + V3_4q
1439189948	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1439311443	4	V3_1s + V3_2q + V3_3q + V3_4m
1439461093	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1439633783	4	V3_1s + V3_2q + V3_4m + V3_4q
1439672434	4	V3_1s + V3_2q + V3_3q + V3_4q
1440052674	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1440164912	3	V3_2q + V3_3q + V3_4m
1440420669	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1440490600	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1440549892	4	V3_2q + V3_3q + V3_4m + V3_4q
1440744538	3	V3_3q + V3_4m + V3_4q
1440767945	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1440811848	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1440901404	4	V3_1s + V3_2q + V3_4m + V3_4q
1440976733	3	V3_1s + V3_3q + V3_4q
1441336700	3	V3_2q + V3_3q + V3_4m
1441525223	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1441529818	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1441668162	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1441915814	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1442005011	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1442008726	4	V3_1s + V3_2q + V3_3q + V3_4q
1442097403	4	V3_1s + V3_2q + V3_3q + V3_4q
1442312613	4	V3_1s + V3_2q + V3_3q + V3_4m
1443116048	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1443216108	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1443544204	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1443593581	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1443638133	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1443655862	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1443944069	3	V3_2q + V3_3q + V3_4m
1444162481	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1444194864	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1444267785	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1444308989	4	V3_1s + V3_2q + V3_3q + V3_4m
1444597931	3	V3_1s + V3_3q + V3_4q
1444746480	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1444847411	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1444868196	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445183313	3	V3_3q + V3_4m + V3_4q
1445254201	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445353962	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445518557	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445637216	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445692349	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445735517	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1445750248	4	V3_1s + V3_2q + V3_3q + V3_4m
1445755722	3	V3_1s + V3_2q + V3_4q
1446478133	3	V3_1s + V3_2q + V3_4m
1446971345	4	V3_1s + V3_3q + V3_4m + V3_4q
1447124488	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1447996480	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1448153492	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1448511273	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1448942264	4	V3_1s + V3_2q + V3_4m + V3_4q
1449104895	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1449462095	4	V3_1s + V3_2q + V3_3q + V3_4q
1449462454	3	V3_1s + V3_2q + V3_4q
1449496877	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1449568124	4	V3_1s + V3_3q + V3_4m + V3_4q
1449585699	3	V3_1s + V3_2q + V3_4q
1449589499	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1449735204	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1449798211	4	V3_1s + V3_2q + V3_4m + V3_4q
1449856332	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1449864504	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450028732	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450075120	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450181739	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450302798	4	V3_1s + V3_2q + V3_3q + V3_4m
1450305932	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450381338	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450394608	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450421304	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1450646719	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1451083406	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1451111408	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1451443954	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1451537011	3	V3_1s + V3_3q + V3_4q
1451756090	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1451784817	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1451996236	3	V3_1s + V3_2q + V3_4q
1451998857	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452033717	3	V3_1s + V3_3q + V3_4m
1452256587	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452298807	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452341104	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452363128	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452408859	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452490823	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452640396	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452679636	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452722292	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452724188	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452800106	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452852839	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1452864428	4	V3_1s + V3_2q + V3_3q + V3_4m
1452885145	3	V3_1s + V3_2q + V3_4q
1453064181	3	V3_1s + V3_2q + V3_4q
1453079569	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453082046	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453098015	3	V3_1s + V3_2q + V3_4q
1453186333	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453334813	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453335539	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453343712	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453344583	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453346479	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453371859	4	V3_1s + V3_2q + V3_3q + V3_4q
1453433481	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453459809	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453460903	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453582030	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453644456	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453737735	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453775293	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453781997	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453803218	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453835455	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453866591	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453896933	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453901160	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1453941126	4	V3_1s + V3_2q + V3_4m + V3_4q
1453958778	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454006327	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454015003	4	V3_1s + V3_2q + V3_4m + V3_4q
1454016967	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454144739	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454263971	3	V3_1s + V3_2q + V3_4q
1454294389	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454453074	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454512579	3	V3_1s + V3_3q + V3_4m
1454558088	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454597832	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454623792	4	V3_1s + V3_2q + V3_3q + V3_4m
1454624382	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454651290	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1454850309	3	V3_1s + V3_2q + V3_4q
1454895014	3	V3_1s + V3_3q + V3_4m
1454897491	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455018627	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455039404	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455045100	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455081266	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455139242	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455152445	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455410754	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455525101	4	V3_1s + V3_2q + V3_3q + V3_4m
1455702822	4	V3_1s + V3_2q + V3_3q + V3_4q
1455767946	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455878211	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1455935461	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456023557	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456084821	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456097358	3	V3_1s + V3_2q + V3_4q
1456158186	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456160953	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456204343	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456204779	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456265821	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456278733	4	V3_1s + V3_2q + V3_3q + V3_4m
1456371714	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456454412	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456606608	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456700758	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456873449	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1456942509	4	V3_1s + V3_2q + V3_4m + V3_4q
1457002826	3	V3_1s + V3_2q + V3_4q
1457165448	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1457181204	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1457201332	4	V3_1s + V3_2q + V3_3q + V3_4m
1457518344	3	V3_1s + V3_2q + V3_4m
1457615261	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1457670983	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1457717140	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1458056398	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1458430592	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1458503957	4	V3_1s + V3_2q + V3_4m + V3_4q
1458530499	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1458583957	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1458754385	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1458756503	4	V3_1s + V3_2q + V3_4m + V3_4q
1458983446	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459007810	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459146367	3	V3_3q + V3_4m + V3_4q
1459342397	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459495395	3	V3_1s + V3_2q + V3_4m
1459499186	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459647009	4	V3_1s + V3_2q + V3_4m + V3_4q
1459685737	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459709144	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459744593	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459880229	4	V3_1s + V3_3q + V3_4m + V3_4q
1459885191	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459925379	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459951485	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1459958991	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460136353	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460152980	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460230213	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460297592	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460298326	3	V3_1s + V3_2q + V3_4q
1460378250	3	V3_1s + V3_2q + V3_4q
1460407643	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460545039	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460640718	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460692495	3	V3_3q + V3_4m + V3_4q
1460709634	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460746022	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1460800864	4	V3_1s + V3_3q + V3_4m + V3_4q
1461037953	4	V3_2q + V3_3q + V3_4m + V3_4q
1461095562	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461117440	4	V3_1s + V3_3q + V3_4m + V3_4q
1461158867	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461181471	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461237919	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461243820	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461288747	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461305229	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461340669	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461407031	4	V3_1s + V3_2q + V3_3q + V3_4q
1461440797	4	V3_1s + V3_3q + V3_4m + V3_4q
1461444444	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461500968	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461520584	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461544068	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461545964	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461551284	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461637997	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461805436	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461819287	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461920005	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461925615	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1461944215	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462030705	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462066222	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462222362	3	V3_1s + V3_3q + V3_4q
1462224617	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462230159	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462254224	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462254959	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462348520	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462349468	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462537402	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462582543	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462584661	4	V3_1s + V3_2q + V3_3q + V3_4q
1462603619	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462650075	3	V3_3q + V3_4m + V3_4q
1462699298	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462721322	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462767197	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462805413	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462901459	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462913415	4	V3_1s + V3_2q + V3_3q + V3_4q
1462916481	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462954329	3	V3_1s + V3_2q + V3_4q
1462973219	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1462995533	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463022296	3	V3_3q + V3_4m + V3_4q
1463091135	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463154731	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463209795	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463278343	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463293365	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463319257	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463353023	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463354330	3	V3_1s + V3_2q + V3_4q
1463390359	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463392622	3	V3_1s + V3_2q + V3_4q
1463398967	4	V3_2q + V3_3q + V3_4m + V3_4q
1463609574	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463621103	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463700667	4	V3_1s + V3_2q + V3_3q + V3_4q
1463798755	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1463806261	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1464158277	4	V3_1s + V3_2q + V3_3q + V3_4q
1464304862	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1464723027	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1465536531	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1466342955	4	V3_1s + V3_2q + V3_3q + V3_4m
1467144426	4	V3_1s + V3_2q + V3_3q + V3_4q
1467330533	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1467512711	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1467849262	3	V3_3q + V3_4m + V3_4q
1467889373	4	V3_1s + V3_2q + V3_4m + V3_4q
1468010944	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468296821	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468431151	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468505831	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468555489	4	V3_2q + V3_3q + V3_4m + V3_4q
1468669042	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468678811	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468757573	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468861715	3	V3_1s + V3_4m + V3_4q
1468869444	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468886506	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468911160	4	V3_1s + V3_2q + V3_3q + V3_4m
1468922459	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468970085	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468979632	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1468979709	3	V3_1s + V3_2q + V3_4q
1469079760	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469103031	3	V3_2q + V3_3q + V3_4m
1469185944	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469321734	3	V3_1s + V3_2q + V3_4q
1469329462	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469360462	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469459061	3	V3_1s + V3_2q + V3_4q
1469470505	3	V3_1s + V3_2q + V3_4q
1469502084	3	V3_3q + V3_4m + V3_4q
1469578370	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469582520	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469585731	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469635253	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469653631	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469683306	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469693375	4	V3_1s + V3_2q + V3_4m + V3_4q
1469694391	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469928636	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1469960216	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470113794	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470168056	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470175639	3	V3_3q + V3_4m + V3_4q
1470178261	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470181181	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470192266	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470222095	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470247253	4	V3_1s + V3_2q + V3_3q + V3_4m
1470296553	4	V3_1s + V3_2q + V3_3q + V3_4m
1470361387	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470399235	4	V3_2q + V3_3q + V3_4m + V3_4q
1470403172	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470766785	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1470870782	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471010287	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471082781	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471296744	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471328179	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471407453	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471480083	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471604866	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471624627	3	V3_2q + V3_3q + V3_4m
1471746702	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471896498	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1471923919	3	V3_1s + V3_2q + V3_4m
1471963740	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472048847	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472080862	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472110760	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472135850	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472167421	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472171870	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472267626	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472357985	4	V3_1s + V3_2q + V3_4m + V3_4q
1472359146	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472371615	4	V3_1s + V3_2q + V3_3q + V3_4m
1472402981	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472421939	4	V3_1s + V3_2q + V3_3q + V3_4m
1472464749	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472538840	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1472560061	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1485681098	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1486434072	4	V3_1s + V3_2q + V3_3q + V3_4q
1486711118	3	V3_2q + V3_3q + V3_4q
1486769316	3	V3_1s + V3_2q + V3_4m
1486861494	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1486947335	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1486993569	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
1487079915	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
